null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
35.099998,87.299995,814.049988,8547.75,1558.349976,46.349998,55.349998,54.449997
96.299995,56.699997,884.699951,565.200012,804.599976,61.199997,63,234.449997
117.449997,118.799995,288,516.599976,1906.199951,67.049995,74.25,54.449997
203.849991,130.949997,1380.599976,296.549988,934.199951,88.649994,15.299999,42.75
119.25,58.949997,758.25,531.899963,917.099976,170.550003,162,43.649998
63.899998,112.5,798.299988,2649.599854,81.449997,68.849998,66.599998,170.550003
130.949997,63.899998,917.549988,141.75,1780.649902,38.25,67.949997,142.199997
68.849998,115.199997,501.299988,1037.25,1599.299927,163.800003,49.049999,43.649998
47.25,70.650002,1236.150024,741.599976,364.949982,146.699997,48.149998,58.5
87.75,31.049999,755.099976,2912.399902,955.799988,28.799999,67.049995,45.449997
349.649994,418.5,1480.049927,1144.799927,1149.75,67.949997,166.050003,58.049999
79.650002,91.799995,427.5,5118.299805,1208.25,178.649994,53.099998,50.399998
90.449997,64.349998,758.699951,1221.75,204.75,75.150002,125.549995,67.5
84.599998,34.649998,2488.050049,2413.800049,109.799995,26.099998,103.949997,47.699997
94.049995,71.099998,1736.099976,3141.899902,751.5,67.949997,33.75,169.199997
80.549995,88.649994,1664.549927,805.5,735.75,151.199997,107.099998,43.199997
48.149998,45.449997,1129.5,3396.599854,775.799988,50.399998,27.9,122.399994
49.049999,49.049999,243.449997,4436.100098,248.399994,52.649998,134.550003,65.699997
61.649998,47.25,719.099976,11174.39941,1259.549927,75.150002,112.049995,86.399994
369.899994,94.049995,1362.150024,896.849976,506.699982,102.599998,38.25,92.25
106.649994,92.25,891.449951,1068.299927,770.849976,203.399994,38.25,130.949997
117.899994,60.299999,1138.049927,581.849976,161.550003,44.099998,129.149994,35.549999
274.949982,35.099998,81.900002,1025.549927,269.100006,30.599998,101.699997,70.199997
55.349998,83.699997,1330.650024,1732.5,482.849976,81,171.899994,50.849998
102.149994,82.799995,1002.149963,604.349976,1215.449951,63.899998,142.649994,80.549995
92.25,76.5,1856.699951,930.599976,618.299988,90.449997,28.349998,36.899998
103.049995,124.649994,971.549988,1478.25,880.199951,131.399994,70.650002,81
85.949997,79.199997,3092.399902,888.299988,1381.5,118.349998,83.699997,64.349998
307.350006,49.5,329.850006,3574.349854,197.549988,72.449997,112.949997,89.549995
63.449997,43.199997,649.349976,3357,195.299988,160.199997,90.899994,271.799988
134.550003,107.099998,732.149963,1218.150024,546.299988,66.150002,152.550003,36.899998
69.299995,153.449997,245.699997,1133.549927,376.649994,128.699997,81,132.75
51.299999,161.099991,107.099998,1213.199951,811.799988,114.299995,326.699982,74.699997
77.400002,89.099998,1034.099976,2079.449951,411.299988,38.700001,34.200001,95.399994
35.549999,70.650002,1020.599976,1614.599976,288,52.649998,82.349998,51.299999
90.899994,52.199997,512.099976,548.099976,373.5,132.75,89.549995,55.349998
62.099998,76.949997,1331.549927,1594.349976,373.049988,39.149998,72.900002,36.450001
39.599998,58.949997,1447.199951,818.099976,248.399994,68.400002,46.799999,79.650002
117.449997,75.599998,438.299988,5181.75,298.350006,109.799995,44.099998,65.25
47.25,163.800003,725.399963,1467.449951,265.949982,85.049995,53.099998,98.099998
36.450001,42.299999,46.349998,1238.400024,566.099976,94.949997,112.949997,238.5
72.900002,22.949999,948.599976,688.5,608.849976,80.549995,160.649994,119.699997
133.199997,86.849998,1473.75,549.450012,820.349976,184.949997,77.849998,54.899998
46.799999,303.75,1377,1116,605.700012,70.199997,63.899998,91.349998
98.099998,103.949997,143.550003,1389.149902,641.25,89.549995,39.599998,93.599998
94.5,93.149994,496.349976,1053.900024,633.599976,68.849998,76.5,47.699997
235.799988,62.099998,729.899963,1309.5,449.549988,50.399998,36,83.699997
99.899994,31.049999,482.399994,1849.049927,1561.949951,27.9,27.9,103.5
43.199997,74.25,786.599976,3062.25,575.099976,36.450001,142.649994,93.599998
221.399994,31.5,753.75,865.349976,393.75,203.849991,47.699997,79.199997
114.299995,48.149998,614.25,3836.25,754.199951,10.799999,115.199997,62.549999
42.299999,69.75,419.849976,1876.5,759.149963,66.150002,25.65,45
79.650002,294.75,643.950012,1934.099976,783,99.449997,63,53.099998
83.25,196.199997,625.5,1117.799927,471.149994,173.699997,49.049999,64.349998
63,77.849998,1418.399902,1665,660.599976,26.099998,34.200001,221.849991
121.949997,80.099998,1546.649902,3548.25,940.5,356.849976,106.649994,86.849998
97.649994,60.75,162,900.449951,239.849991,80.549995,31.049999,81.449997
47.25,40.049999,909.899963,1158.75,188.099991,135.449997,77.849998,134.550003
84.599998,179.099991,846.449951,460.349976,2056.949951,50.849998,135.449997,40.049999
24.75,86.849998,334.350006,1888.649902,70.199997,60.299999,80.099998,52.649998
53.549999,286.649994,509.399994,281.699982,317.25,156.599991,109.799995,68.400002
37.799999,128.25,1935.899902,3294.899902,146.25,133.199997,188.549988,27.449999
108.899994,57.149998,1350.900024,2329.199951,456.299988,71.549995,41.399998,127.349998
54.449997,130.949997,1242,428.849976,161.550003,63,144,77.400002
37.799999,40.5,1094.849976,3579.75,1304.549927,65.25,52.649998,178.649994
111.149994,48.599998,315.449982,3965.399902,1070.099976,58.949997,69.75,115.199997
37.799999,203.399994,843.75,2925,38.700001,58.049999,133.649994,32.849998
91.799995,147.599991,332.549988,1217.25,824.849976,319.5,113.849998,59.399998
65.699997,82.799995,2268.449951,2389.5,1112.849976,194.399994,70.199997,50.399998
42.75,425.25,637.649963,2969.549805,149.399994,47.699997,82.349998,43.649998
125.549995,54.899998,167.399994,3139.649902,291.600006,38.25,124.649994,186.75
82.349998,66.150002,712.799988,1455.75,1118.699951,105.75,53.099998,74.699997
64.349998,51.299999,325.350006,3789.899902,267.299988,167.849991,78.75,86.849998
60.299999,68.849998,805.949951,801.899963,513,140.399994,58.5,72.449997
83.25,215.099991,524.25,899.549988,638.549988,207.449997,65.699997,72
26.549999,106.199997,990.449951,1399.049927,806.849976,114.75,75.150002,69.299995
210.149994,94.049995,815.849976,1305.449951,376.199982,68.400002,243.449997,207.899994
130.949997,78.75,1929.599976,2068.199951,1536.75,140.399994,233.549988,126.449997
76.5,55.349998,501.299988,5041.799805,650.700012,401.849976,167.399994,166.949997
102.599998,133.199997,464.849976,4150.350098,315.449982,72.900002,74.25,65.699997
176.399994,26.099998,1127.25,1502.099976,748.349976,57.149998,84.150002,196.199997
89.099998,33.299999,488.699982,3395.699951,1491.299927,34.649998,72,92.699997
173.699997,91.799995,146.25,1958.849976,430.649994,75.150002,84.150002,107.549995
84.599998,50.399998,1249.650024,1579.049927,922.949951,68.849998,371.25,54
78.75,94.5,4323.149902,1319.849976,103.5,47.699997,81,24.299999
55.799999,62.099998,678.599976,2661.300049,1844.549927,98.549995,104.849998,49.949997
94.049995,74.25,439.199982,2160.449951,174.149994,76.5,202.5,54.449997
132.300003,41.399998,2955.599854,1544.399902,389.699982,34.200001,75.150002,136.800003
80.099998,45.899998,1971,1486.799927,840.149963,59.849998,167.849991,128.25
58.049999,40.5,1193.849976,2462.399902,381.149994,210.599991,72.449997,129.149994
43.199997,36,66.599998,5214.600098,210.599991,63.449997,199.799988,143.099991
88.199997,46.349998,86.849998,2119.5,650.25,353.25,74.25,76.949997
99.449997,106.199997,538.649963,2470.5,315.449982,85.949997,62.549999,33.299999
81.900002,56.25,352.799988,3044.25,311.850006,341.100006,128.25,38.700001
132.300003,48.599998,1832.849976,2696.849854,847.349976,98.549995,40.049999,44.549999
133.649994,39.149998,1268.549927,502.649994,2182.050049,28.799999,64.349998,16.65
111.149994,96.75,1071.449951,1764.449951,510.299988,48.149998,148.5,106.649994
63.449997,51.75,224.549988,2387.25,891,62.549999,46.799999,56.699997
153.899994,62.549999,462.599976,1761.299927,1255.949951,48.599998,138.149994,66.599998
70.199997,49.5,6003.449707,3951,109.349998,45,127.799995,141.300003
44.099998,41.849998,99.899994,2311.199951,184.049988,64.799995,67.949997,139.949997
72.449997,59.849998,213.299988,969.75,672.299988,76.049995,141.75,85.5
116.099998,92.25,680.399963,766.799988,329.850006,45,87.75,48.599998
136.349991,425.699982,121.949997,1552.949951,185.849991,83.25,93.149994,104.849998
49.049999,140.399994,1250.099976,3158.099854,812.699951,64.349998,196.649994,92.699997
40.5,263.699982,1616.849976,1081.349976,1456.199951,102.599998,77.849998,119.699997
35.549999,34.200001,129.149994,1765.349976,216,130.050003,256.5,89.099998
37.349998,39.149998,391.049988,831.149963,671.399963,275.850006,43.649998,91.349998
87.75,68.849998,1268.099976,2191.949951,1355.849976,83.25,137.699997,33.299999
70.199997,77.849998,417.599976,4617.899902,243.449997,127.349998,160.649994,107.549995
35.549999,46.349998,715.5,1066.949951,423,111.149994,78.299995,120.149994
45.899998,76.949997,1610.549927,720.449951,429.75,83.699997,83.25,104.849998
114.299995,134.099991,5830.199707,342.449982,233.099991,429.299988,91.799995,60.299999
68.849998,135.899994,346.049988,1930.949951,382.5,60.299999,56.25,81.449997
38.25,104.849998,54.449997,1648.799927,912.599976,38.25,59.399998,28.799999
122.399994,19.799999,3273.75,2885.399902,36,38.700001,188.549988,114.299995
103.5,45.899998,1593,780.75,333.449982,36,132.75,56.25
112.049995,46.799999,216,2197.349854,248.399994,32.399998,66.599998,84.150002
107.549995,32.399998,7983.449707,3760.199951,377.099976,86.849998,350.099976,193.5
78.75,92.25,1526.849976,819.899963,1223.099976,75.150002,153,91.799995
215.099991,30.599998,127.349998,3264.299805,659.25,310.5,68.400002,62.549999
67.5,100.349998,438.299988,2631.599854,529.200012,105.299995,28.799999,122.849998
97.649994,42.75,179.099991,595.799988,1472.849976,85.949997,93.149994,110.699997
123.299995,57.599998,839.25,1165.049927,1059.299927,43.199997,36.899998,387.899994
68.849998,52.649998,744.299988,1112.400024,906.75,153,79.199997,112.049995
49.5,39.599998,613.349976,709.649963,674.099976,52.199997,48.599998,48.599998
54,129.599991,171.899994,2317.5,2721.149902,80.099998,86.849998,85.949997
35.549999,74.25,4857.75,2387.25,559.349976,268.199982,108,76.949997
50.399998,193.5,2339.099854,2706.300049,1297.799927,76.949997,123.75,82.799995
32.399998,18,1704.149902,3271.049805,1258.650024,42.299999,119.25,37.349998
94.049995,57.599998,999,1133.099976,672.299988,82.349998,171.449997,392.849976
69.299995,40.5,531.899963,4533.75,199.349991,62.099998,72,191.699997
296.100006,40.950001,309.149994,940.949951,369.449982,1563.75,70.199997,139.949997
20.25,173.25,703.799988,993.149963,764.099976,115.649994,52.199997,24.299999
108.899994,34.200001,476.099976,1437.75,552.599976,72.449997,45.449997,34.200001
68.400002,45.899998,622.349976,3038.399902,1466.099976,79.199997,51.299999,37.349998
92.25,117.899994,478.799988,1322.549927,77.400002,130.050003,63.449997,142.199997
49.949997,117.899994,614.700012,1565.549927,43.199997,62.549999,168.300003,49.949997
69.75,86.399994,725.399963,3681.449951,319.5,94.949997,48.599998,57.599998
112.949997,36,97.199997,1926.449951,1993.5,56.699997,252.449997,140.849991
157.050003,80.099998,805.049988,1428.75,36.450001,114.299995,107.549995,46.349998
84.150002,173.25,755.099976,1191.150024,958.949951,72.449997,88.199997,229.5
94.949997,75.599998,34.649998,1305.449951,576.450012,107.099998,99.899994,277.649994
131.399994,135.449997,931.049988,2154.149902,1406.25,113.849998,48.599998,66.150002
36.899998,162.899994,615.599976,1692.449951,215.099991,52.199997,166.050003,58.5
83.25,68.849998,150.300003,1481.399902,234.449997,269.100006,146.699997,75.599998
64.799995,56.699997,411.299988,1218.599976,860.849976,56.25,46.799999,103.5
47.699997,45,796.5,1113.299927,386.099976,158.849991,94.949997,273.149994
81,158.399994,776.25,3105.899902,1639.349976,89.099998,46.799999,264.149994
126,41.849998,212.849991,1883.25,415.349976,53.549999,69.299995,51.75
51.75,50.399998,757.799988,670.950012,482.849976,72,241.199997,192.599991
35.549999,92.699997,437.849976,1526.849976,480.149994,157.050003,94.949997,31.049999
55.799999,56.699997,944.099976,620.099976,412.649994,200.25,54.899998,40.950001
71.099998,79.650002,1251,1292.849976,337.5,55.349998,41.399998,197.099991
108.449997,134.099991,914.399963,835.649963,76.949997,76.949997,107.099998,108
173.699997,58.949997,359.549988,4129.199707,207.899994,103.049995,147.599991,85.949997
110.25,77.400002,459,498.149994,156.599991,46.349998,36.450001,65.25
72,54.449997,296.549988,4303.350098,1334.25,41.399998,67.049995,112.5
29.25,44.549999,702,1871.549927,283.049988,74.25,73.799995,72.900002
166.5,18.449999,434.25,2794.5,1375.650024,65.25,36,58.949997
60.75,51.299999,78.299995,1897.649902,1050.299927,36.899998,48.599998,143.550003
187.199997,205.649994,422.099976,2307.599854,147.149994,57.599998,73.799995,69.299995
89.099998,31.949999,1771.649902,1900.349976,1539,54,33.75,121.5
67.5,29.25,863.549988,634.049988,544.049988,54,121.049995,40.049999
78.75,94.5,228.599991,1218.150024,674.549988,153,76.049995,171.449997
80.099998,108.449997,813.149963,2640.149902,1965.599976,46.349998,54,72
149.399994,45.899998,3100.049805,1248.299927,170.550003,59.399998,73.799995,117
84.599998,76.949997,3862.349854,3140.099854,1062.449951,76.5,79.650002,35.549999
77.849998,88.649994,1007.099976,3586.949951,2618.550049,101.699997,94.049995,155.25
214.649994,134.550003,97.199997,7337.25,152.550003,64.349998,76.5,30.599998
275.850006,598.5,3019.949951,2950.199951,220.949997,184.049988,207.449997,27
50.399998,92.25,2457.449951,1961.099976,943.199951,87.299995,220.949997,121.049995
106.199997,62.099998,398.25,180.449997,684.899963,349.649994,147.149994,113.399994
45.899998,121.949997,333.449982,3109.5,1659.599976,47.699997,67.049995,122.399994
97.199997,55.349998,712.799988,1542.599976,726.299988,56.25,120.149994,94.5
70.199997,42.75,428.849976,1527.299927,270.899994,43.649998,89.099998,88.199997
159.300003,139.5,303.299988,6262.199707,2249.099854,44.549999,179.549988,57.599998
120.149994,107.099998,654.75,4002.75,222.299988,52.649998,40.049999,283.949982
54,99.449997,1764.449951,1065.599976,136.800003,35.099998,110.25,90.899994
128.699997,123.299995,1580.399902,1024.199951,384.299988,80.099998,37.799999,137.699997
30.15,126.449997,825.299988,1206.449951,168.75,110.25,52.649998,71.549995
157.050003,123.75,2748.599854,6359.399902,610.200012,112.5,59.849998,77.849998
46.799999,51.299999,494.549988,4008.149902,248.399994,324.449982,102.599998,34.649998
190.349991,178.199997,193.049988,639,655.200012,94.049995,71.099998,187.199997
54.449997,147.599991,1193.400024,3853.799805,297.899994,250.199997,62.549999,107.099998
58.5,48.149998,192.599991,3690,202.949997,85.049995,56.25,250.199997
54,85.049995,1110.150024,454.5,580.5,40.049999,46.349998,62.549999
236.25,43.649998,2115,1099.799927,1431,38.700001,135,82.799995
219.149994,79.650002,305.100006,861.299988,2155.949951,18.449999,123.299995,44.099998
21.15,21.599998,360.899994,1753.649902,555.75,60.299999,197.099991,69.299995
55.799999,58.949997,1119.150024,3177.449951,3001.5,58.5,40.049999,30.15
94.5,81.449997,162,957.599976,522.450012,62.549999,97.199997,83.25
90,146.699997,885.599976,834.75,398.25,167.399994,140.849991,89.549995
63.899998,51.75,162,2317.949951,671.399963,147.599991,47.699997,50.849998
110.699997,112.5,834.75,996.299988,151.199997,22.049999,31.5,60.299999
43.199997,171,402.299988,313.199982,537.75,121.5,109.349998,400.5
58.5,69.299995,1767.149902,2550.149902,648,138.149994,62.549999,146.699997
60.299999,96.75,411.75,1430.549927,244.349991,41.399998,67.049995,144
104.399994,177.299988,846.899963,1206.449951,442.799988,84.150002,61.199997,71.549995
119.699997,133.199997,2283.75,2783.25,221.849991,63.899998,94.5,45
61.199997,138.599991,719.099976,2520.899902,1412.549927,129.149994,176.849991,83.25
65.25,59.849998,603,1920.599976,1253.699951,191.699997,174.149994,99
122.849998,54.449997,966.599976,3914.099854,983.699951,57.149998,97.649994,81.449997
215.099991,66.150002,995.399963,970.649963,581.399963,40.950001,421.649994,32.399998
49.949997,17.549999,375.75,2403,895.049988,163.349991,116.549995,52.649998
130.949997,102.149994,138.149994,3761.099854,265.949982,166.050003,41.399998,93.599998
87.75,85.049995,351,435.149994,1631.699951,58.5,123.75,45.899998
98.099998,46.349998,411.299988,2797.649902,1785.149902,47.699997,105.299995,238.5
146.25,68.400002,854.099976,4006.799805,792.449951,117.449997,123.299995,50.849998
61.649998,49.5,1098,1773,1204.199951,49.049999,77.849998,62.099998
90.899994,131.849991,540.450012,4568.399902,697.949951,112.949997,134.550003,109.349998
112.5,94.5,1719.899902,403.649994,306,125.549995,113.849998,195.75
45.449997,26.549999,947.25,2484,271.350006,75.599998,53.099998,156.149994
88.649994,102.599998,213.299988,1259.549927,108,88.199997,199.349991,105.75
88.649994,68.400002,1266.75,1119.599976,1747.349976,32.849998,94.049995,51.75
308.699982,188.549988,576.450012,403.649994,522.899963,65.699997,115.199997,85.949997
57.149998,110.25,573.75,3142.799805,764.099976,77.400002,60.299999,33.75
65.25,148.5,3130.649902,2564.099854,283.5,107.549995,76.049995,76.049995
190.349991,53.549999,2496.599854,596.700012,292.949982,83.699997,221.849991,56.25
492.75,39.149998,922.949951,1176.299927,679.049988,93.599998,89.549995,181.349991
